Filename,Angle (degrees),Displacement (pixels),Angle Cluster
ffhq_2027.png,4.400857944165974,5.208571219101806,0
ffhq_1806.png,4.692066514187252,6.996842503295081,0
ffhq_2306.png,5.983211866784584,7.83763353475399,0
ffhq_2505.png,5.219313405854589,1.532198184192879,0
ffhq_2644.png,5.4981227842993246,6.207270097047169,0
ffhq_278.png,7.298445127759352,8.409932856043422,0
ffhq_2925.png,5.091135142031053,1.511860154272621,0
ffhq_3858.png,5.3547641689161765,6.850391575102588,0
ffhq_3926.png,6.571175281413818,6.372780068008707,0
ffhq_396.png,6.571175281413818,7.339386164764299,0
ffhq_4572.png,8.821557839161002,4.220943704109798,0
ffhq_4574.png,5.811496757983601,6.372780068008707,0
ffhq_4952.png,6.166264852628054,7.362480720677541,0
ffhq_70.png,5.650100622863218,3.974357491778258,0
ffhq_75.png,10.463651516569753,4.188774858939768,0
ffhq_96.png,7.037616370306423,5.9385837473137055,0
image0000195.jpg,6.625846810158021,1.6888493427184126,0
image0000399.jpg,4.446584813558191,5.524641282416076,0
image0000768.jpg,8.986437325076546,1.1889018290436446,0
image0001283.jpg,6.795863461038321,7.023067104464042,0
image0001492.jpg,12.145040890567603,2.1346865702766107,0
image0001778.jpg,15.387088893265966,4.192580951410419,0
image0001944.jpg,5.770217385073162,2.995684950548441,0
image0002406.jpg,8.425282109449771,4.985595073438382,0
image0002524.jpg,12.047847125419484,1.97313810240362,0
image0002601.jpg,5.770217385073162,0.3119518059124665,0
image0002805.jpg,9.66669825594508,2.6019393468886487,0
image0003171.jpg,6.166264852628054,6.868591368381483,0
image0003706.jpg,4.640587840246827,2.369165821634686,0
image0003916.jpg,7.951529354858271,3.515223026943934,0
image0004385.jpg,6.464677672622936,7.811302438118478,0
image0004466.jpg,8.399143525718824,5.149228631439388,0
image0004829.jpg,5.091135142031053,2.539678838180805,0
image0005049.jpg,4.541288495103287,3.775757657029639,0
image0005319.jpg,6.2820137446841855,3.867621434648499,0
